Month,Day,Hour,AC System Output (kW)
3,7,15,0.099641
3,7,16,0.054807
3,7,17,0.047497
3,7,18,0.003433
3,7,19,0
3,7,20,0
3,7,21,0
3,7,22,0
3,7,23,0
3,8,0,0
3,8,1,0
3,8,2,0
3,8,3,0
3,8,4,0
3,8,5,0
3,8,6,0
3,8,7,0
3,8,8,0
3,8,9,0.022111
3,8,10,0.047892
3,8,11,0.020914
3,8,12,0.01843
3,8,13,0.097754
3,8,14,0.160571
3,8,15,0.02394
3,8,16,0.137476
3,8,17,0.011498
3,8,18,0
3,8,19,0
3,8,20,0
3,8,21,0
3,8,22,0
3,8,23,0
3,9,0,0
3,9,1,0
3,9,2,0
3,9,3,0
3,9,4,0
3,9,5,0
3,9,6,0
3,9,7,0
3,9,8,0
3,9,9,0.017809
3,9,10,0.013099
3,9,11,0.022593
3,9,12,0.049093
3,9,13,0.833333
3,9,14,0.833333
3,9,15,0.74527
3,9,16,0.569374
3,9,17,0.225755
3,9,18,0.046569
3,9,19,0
3,9,20,0
3,9,21,0
3,9,22,0
3,9,23,0
3,10,0,0
3,10,1,0
3,10,2,0
3,10,3,0
3,10,4,0
3,10,5,0
3,10,6,0
3,10,7,0
3,10,8,0
3,10,9,0.005723
3,10,10,0.070409
3,10,11,0.036089
3,10,12,0.129831
3,10,13,0.833333
3,10,14,0.833333
3,10,15,0.706324
3,10,16,0.538749
3,10,17,0.153999
3,10,18,0.018122
3,10,19,0
3,10,20,0
3,10,21,0
3,10,22,0
3,10,23,0
3,11,0,0
3,11,1,0
3,11,2,0
3,11,3,0
3,11,4,0
3,11,5,0
3,11,6,0
3,11,7,0
3,11,8,0.059016
3,11,9,0.329227
3,11,10,0.569897
3,11,11,0.749826
3,11,12,0.833333
3,11,13,0.833333
3,11,14,0.833333
3,11,15,0.739354
3,11,16,0.568454
3,11,17,0.341218
3,11,18,0.089734
3,11,19,0
3,11,20,0
3,11,21,0
3,11,22,0
3,11,23,0
3,12,0,0
3,12,1,0
3,12,2,0
3,12,3,0
3,12,4,0
3,12,5,0
3,12,6,0
3,12,7,0
3,12,8,0
3,12,9,0.007529
3,12,10,0.026877
3,12,11,0.032272
3,12,12,0.833333
3,12,13,0.053166
3,12,14,0.833333
3,12,15,0.101245
3,12,16,0.075195
3,12,17,0.263462
3,12,18,0.066227
3,12,19,0
3,12,20,0
3,12,21,0
3,12,22,0
3,12,23,0
3,13,0,0
3,13,1,0
3,13,2,0
3,13,3,0
3,13,4,0
3,13,5,0
3,13,6,0
3,13,7,0
3,13,8,0
3,13,9,0.01065
3,13,10,0.02529
3,13,11,0.045413
3,13,12,0.778189
3,13,13,0.810005
3,13,14,0.777929
3,13,15,0.669159
3,13,16,0.157888
3,13,17,0.009578
3,13,18,0.027051
3,13,19,0
3,13,20,0
3,13,21,0
3,13,22,0
3,13,23,0
3,14,0,0
3,14,1,0
3,14,2,0
3,14,3,0
3,14,4,0
3,14,5,0
3,14,6,0
3,14,7,0
3,14,8,0.09014
3,14,9,0.348799
3,14,10,0.584633
3,14,11,0.755388
3,14,12,0.833333
3,14,13,0.833333
3,14,14,0.833333
3,14,15,0.737937
3,14,16,0.567062
3,14,17,0.342804
3,14,18,0.09998
3,14,19,0
3,14,20,0
3,14,21,0
3,14,22,0
3,14,23,0
3,15,0,0
3,15,1,0
3,15,2,0
3,15,3,0
3,15,4,0
3,15,5,0
3,15,6,0
3,15,7,0
3,15,8,0.094894
3,15,9,0.33921
3,15,10,0.026974
3,15,11,0.699057
3,15,12,0.785917
3,15,13,0.817786
3,15,14,0.784957
3,15,15,0.047287
3,15,16,0.534711
3,15,17,0.327283
3,15,18,0.100745
3,15,19,0
3,15,20,0
3,15,21,0
3,15,22,0
3,15,23,0
3,16,0,0
3,16,1,0
3,16,2,0
3,16,3,0
3,16,4,0
3,16,5,0
3,16,6,0
3,16,7,0
3,16,8,0.090178
3,16,9,0.317266
3,16,10,0.522024
3,16,11,0.677268
3,16,12,0.768779
3,16,13,0.802641
3,16,14,0.779286
3,16,15,0.694041
3,16,16,0.542553
3,16,17,0.338415
3,16,18,0.108186
3,16,19,0
3,16,20,0
3,16,21,0
3,16,22,0
3,16,23,0
3,17,0,0
3,17,1,0
3,17,2,0
3,17,3,0
3,17,4,0
3,17,5,0
3,17,6,0
3,17,7,0
3,17,8,0.002091
3,17,9,0.319342
3,17,10,0.525094
3,17,11,0.680773
3,17,12,0.775617
3,17,13,0.814346
3,17,14,0.788647
3,17,15,0.697957
3,17,16,0.546567
3,17,17,0.343057
3,17,18,0.112374
3,17,19,0
3,17,20,0
3,17,21,0
3,17,22,0
3,17,23,0
3,18,0,0
3,18,1,0
3,18,2,0
3,18,3,0
3,18,4,0
3,18,5,0
3,18,6,0
3,18,7,0
3,18,8,0.027529
3,18,9,0.018935
3,18,10,0.012244
3,18,11,0.024781
3,18,12,0.094124
3,18,13,0.072008
3,18,14,0.167738
3,18,15,0.104571
3,18,16,0.102071
3,18,17,0.024845
3,18,18,0.000545
3,18,19,0
3,18,20,0
3,18,21,0
3,18,22,0
3,18,23,0
3,19,0,0
3,19,1,0
3,19,2,0
3,19,3,0
3,19,4,0
3,19,5,0
3,19,6,0
3,19,7,0
3,19,8,0.102988
3,19,9,0.324174
3,19,10,0.527987
3,19,11,0.679333
3,19,12,0.260747
3,19,13,0.134578
3,19,14,0.15403
3,19,15,0.678018
3,19,16,0.530796
3,19,17,0.336821
3,19,18,0.114658
3,19,19,0
3,19,20,0
3,19,21,0
3,19,22,0
3,19,23,0
3,20,0,0
3,20,1,0
3,20,2,0
3,20,3,0
3,20,4,0
3,20,5,0
3,20,6,0
3,20,7,0
3,20,8,0.000581
3,20,9,0.009334
3,20,10,0.074355
3,20,11,0.174605
3,20,12,0.262487
3,20,13,0.362032
3,20,14,0.271387
3,20,15,0.419844
3,20,16,0.14631
3,20,17,0.288227
3,20,18,0.083363
3,20,19,0
3,20,20,0
3,20,21,0
3,20,22,0
3,20,23,0
3,21,0,0
3,21,1,0
3,21,2,0
3,21,3,0
3,21,4,0
3,21,5,0
3,21,6,0
3,21,7,0
3,21,8,0.098398
3,21,9,0.234601
3,21,10,0.12313
3,21,11,0.645223
3,21,12,0.16511
3,21,13,0.221564
3,21,14,0.249779
3,21,15,0.114807
3,21,16,0.512569
3,21,17,0.319251
3,21,18,0.086454
3,21,19,0
3,21,20,0
3,21,21,0
3,21,22,0
3,21,23,0
3,22,0,0
3,22,1,0
3,22,2,0
3,22,3,0
3,22,4,0
3,22,5,0
3,22,6,0
3,22,7,0
3,22,8,0.122634
3,22,9,0.3492
3,22,10,0.545087
3,22,11,0.684233
3,22,12,0.764795
3,22,13,0.787958
3,22,14,0.759317
3,22,15,0.269821
3,22,16,0.528961
3,22,17,0.338455
3,22,18,0.00911
3,22,19,0
3,22,20,0
3,22,21,0
3,22,22,0
3,22,23,0
3,23,0,0
3,23,1,0
3,23,2,0
3,23,3,0
3,23,4,0
3,23,5,0
3,23,6,0
3,23,7,0
3,23,8,0.020914
3,23,9,0.046522
3,23,10,0.04636
3,23,11,0.17437
3,23,12,0.156255
3,23,13,0.223292
3,23,14,0.12124
3,23,15,0.284513
3,23,16,0.071051
3,23,17,0.106306
3,23,18,0.012622
3,23,19,0
3,23,20,0
3,23,21,0
3,23,22,0
3,23,23,0
3,24,0,0
3,24,1,0
3,24,2,0
3,24,3,0
3,24,4,0
3,24,5,0
3,24,6,0
3,24,7,0.000665
3,24,8,0.117603
3,24,9,0.036069
3,24,10,0.083837
3,24,11,0.256291
3,24,12,0.373901
3,24,13,0.528497
3,24,14,0.450536
3,24,15,0.415398
3,24,16,0.412638
3,24,17,0.217634
3,24,18,0.12224
3,24,19,0.00056
3,24,20,0
3,24,21,0
3,24,22,0
3,24,23,0
3,25,0,0
3,25,1,0
3,25,2,0
3,25,3,0
3,25,4,0
3,25,5,0
3,25,6,0
3,25,7,0
3,25,8,0.040778
3,25,9,0.32636
3,25,10,0.146329
3,25,11,0.360076
3,25,12,0.33709
3,25,13,0.188729
3,25,14,0.127058
3,25,15,0.127852
3,25,16,0.119138
3,25,17,0.306921
3,25,18,0.020675
3,25,19,0.001864
3,25,20,0
3,25,21,0
3,25,22,0
3,25,23,0
3,26,0,0
3,26,1,0
3,26,2,0
3,26,3,0
3,26,4,0
3,26,5,0
3,26,6,0
3,26,7,0
3,26,8,0.031948
3,26,9,0.349229
3,26,10,0.546598
3,26,11,0.695847
3,26,12,0.785305
3,26,13,0.8184
3,26,14,0.784038
3,26,15,0.598739
3,26,16,0.491904
3,26,17,0.332683
3,26,18,0.076508
3,26,19,0.001121
3,26,20,0
3,26,21,0
3,26,22,0
3,26,23,0
3,27,0,0
3,27,1,0
3,27,2,0
3,27,3,0
3,27,4,0
3,27,5,0
3,27,6,0
3,27,7,0
3,27,8,0.018823
3,27,9,0.22653
3,27,10,0.326011
3,27,11,0.687998
3,27,12,0.766858
3,27,13,0.799232
3,27,14,0.769828
3,27,15,0.673353
3,27,16,0.531292
3,27,17,0.343548
3,27,18,0.133592
3,27,19,0.005295
3,27,20,0
3,27,21,0
3,27,22,0
3,27,23,0
3,28,0,0
3,28,1,0
3,28,2,0
3,28,3,0
3,28,4,0
3,28,5,0
3,28,6,0
3,28,7,0.00631
3,28,8,0.002117
3,28,9,0.025891
3,28,10,0.207189
3,28,11,0.427934
3,28,12,0.830293
3,28,13,0.833333
3,28,14,0.82355
3,28,15,0.724429
3,28,16,0.569661
3,28,17,0.175369
3,28,18,0.131734
3,28,19,0.005761
3,28,20,0
3,28,21,0
3,28,22,0
3,28,23,0
3,29,0,0
3,29,1,0
3,29,2,0
3,29,3,0
3,29,4,0
3,29,5,0
3,29,6,0
3,29,7,0.008031
3,29,8,0.00296
3,29,9,0.030245
3,29,10,0.060669
3,29,11,0.117406
3,29,12,0.214271
3,29,13,0.308875
3,29,14,0.179061
3,29,15,0.132364
3,29,16,0.05359
3,29,17,0.203262
3,29,18,0.035427
3,29,19,0.000312
3,29,20,0
3,29,21,0
3,29,22,0
3,29,23,0
3,30,0,0
3,30,1,0
3,30,2,0
3,30,3,0
3,30,4,0
3,30,5,0
3,30,6,0
3,30,7,0.009488
3,30,8,0.183022
3,30,9,0.158866
3,30,10,0.1886
3,30,11,0.126288
3,30,12,0.253465
3,30,13,0.160787
3,30,14,0.268549
3,30,15,0.264836
3,30,16,0.067104
3,30,17,0.406901
3,30,18,0.166287
3,30,19,0.007176
3,30,20,0
3,30,21,0
3,30,22,0
3,30,23,0
3,31,0,0
3,31,1,0
3,31,2,0
3,31,3,0
3,31,4,0
3,31,5,0
3,31,6,0
3,31,7,0
3,31,8,0.014219
3,31,9,0.031125
3,31,10,0.057113
3,31,11,0.081719
3,31,12,0.169448
3,31,13,0.301868
3,31,14,0.218623
3,31,15,0.728175
3,31,16,0.578729
3,31,17,0.387471
3,31,18,0.158826
3,31,19,0.006374
3,31,20,0
3,31,21,0
3,31,22,0
3,31,23,0
4,1,0,0
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0.015092
4,1,8,0.186263
4,1,9,0.419632
4,1,10,0.600015
4,1,11,0.731232
4,1,12,0.804024
4,1,13,0.833091
4,1,14,0.796076
4,1,15,0.704353
4,1,16,0.564284
4,1,17,0.380292
4,1,18,0.157407
4,1,19,0.008564
4,1,20,0
4,1,21,0
4,1,22,0
4,1,23,0
4,2,0,0
4,2,1,0
4,2,2,0
4,2,3,0
4,2,4,0
4,2,5,0
4,2,6,0
4,2,7,0
4,2,8,0.00678
4,2,9,0.067926
4,2,10,0.58987
4,2,11,0.725572
4,2,12,0.143014
4,2,13,0.282761
4,2,14,0.184225
4,2,15,0.133759
4,2,16,0.110661
4,2,17,0.335637
4,2,18,0.00244
4,2,19,0
4,2,20,0
4,2,21,0
4,2,22,0
4,2,23,0
4,3,0,0
4,3,1,0
4,3,2,0
4,3,3,0
4,3,4,0
4,3,5,0
4,3,6,0
4,3,7,0.021363
4,3,8,0.207822
4,3,9,0.451169
4,3,10,0.643194
4,3,11,0.779173
4,3,12,0.833333
4,3,13,0.833333
4,3,14,0.833333
4,3,15,0.751445
4,3,16,0.601762
4,3,17,0.406095
4,3,18,0.1713
4,3,19,0.013754
4,3,20,0
4,3,21,0
4,3,22,0
4,3,23,0
4,4,0,0
4,4,1,0
4,4,2,0
4,4,3,0
4,4,4,0
4,4,5,0
4,4,6,0
4,4,7,0.000987
4,4,8,0.204316
4,4,9,0.43806
4,4,10,0.618276
4,4,11,0.751906
4,4,12,0.108969
4,4,13,0.044977
4,4,14,0.087913
4,4,15,0.030089
4,4,16,0.014079
4,4,17,0.006546
4,4,18,0.023154
4,4,19,0.003339
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,5,0,0
4,5,1,0
4,5,2,0
4,5,3,0
4,5,4,0
4,5,5,0
4,5,6,0
4,5,7,0
4,5,8,0.001254
4,5,9,0.018115
4,5,10,0.032997
4,5,11,0.054392
4,5,12,0.033131
4,5,13,0.065812
4,5,14,0.073442
4,5,15,0.043129
4,5,16,0.016872
4,5,17,0.012768
4,5,18,0.006477
4,5,19,0
4,5,20,0
4,5,21,0
4,5,22,0
4,5,23,0
4,6,0,0
4,6,1,0
4,6,2,0
4,6,3,0
4,6,4,0
4,6,5,0
4,6,6,0
4,6,7,0.026881
4,6,8,0
4,6,9,0.015149
4,6,10,0.038695
4,6,11,0.71154
4,6,12,0.789045
4,6,13,0.820068
4,6,14,0.793455
4,6,15,0.093587
4,6,16,0.023874
4,6,17,0.00295
4,6,18,0.006914
4,6,19,0.016895
4,6,20,0
4,6,21,0
4,6,22,0
4,6,23,0
4,7,0,0
4,7,1,0
4,7,2,0
4,7,3,0
4,7,4,0
4,7,5,0
4,7,6,0
4,7,7,0.000773
4,7,8,0.037773
4,7,9,0.007638
4,7,10,0.013651
4,7,11,0.016962
4,7,12,0.767631
4,7,13,0.789799
4,7,14,0.763911
4,7,15,0.653458
4,7,16,0.521547
4,7,17,0.353793
4,7,18,0.084014
4,7,19,0.017225
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,8,0,0
4,8,1,0
4,8,2,0
4,8,3,0
4,8,4,0
4,8,5,0
4,8,6,0
4,8,7,0.03259
4,8,8,0.047509
4,8,9,0.022709
4,8,10,0.575681
4,8,11,0.714238
4,8,12,0.238207
4,8,13,0.257397
4,8,14,0.232268
4,8,15,0.690099
4,8,16,0.552181
4,8,17,0.052632
4,8,18,0.083659
4,8,19,0
4,8,20,0
4,8,21,0
4,8,22,0
4,8,23,0
4,9,0,0
4,9,1,0
4,9,2,0
4,9,3,0
4,9,4,0
4,9,5,0
4,9,6,0
4,9,7,0.00333
4,9,8,0.065338
4,9,9,0.409003
4,9,10,0.575961
4,9,11,0.240426
4,9,12,0.769064
4,9,13,0.782821
4,9,14,0.748374
4,9,15,0.672493
4,9,16,0.537006
4,9,17,0.364925
4,9,18,0.131297
4,9,19,0.021914
4,9,20,0
4,9,21,0
4,9,22,0
4,9,23,0
4,10,0,0
4,10,1,0
4,10,2,0
4,10,3,0
4,10,4,0
4,10,5,0
4,10,6,0
4,10,7,0.036938
4,10,8,0.19979
4,10,9,0.166205
4,10,10,0.321411
4,10,11,0.46506
4,10,12,0.777033
4,10,13,0.805096
4,10,14,0.584026
4,10,15,0.331033
4,10,16,0.464478
4,10,17,0.38841
4,10,18,0.16097
4,10,19,0.022121
4,10,20,0
4,10,21,0
4,10,22,0
4,10,23,0
4,11,0,0
4,11,1,0
4,11,2,0
4,11,3,0
4,11,4,0
4,11,5,0
4,11,6,0
4,11,7,0.037151
4,11,8,0.226
4,11,9,0.453862
4,11,10,0.637105
4,11,11,0.765409
4,11,12,0.833333
4,11,13,0.833333
4,11,14,0.822062
4,11,15,0.732334
4,11,16,0.58841
4,11,17,0.403723
4,11,18,0.179953
4,11,19,0.023378
4,11,20,0
4,11,21,0
4,11,22,0
4,11,23,0
4,12,0,0
4,12,1,0
4,12,2,0
4,12,3,0
4,12,4,0
4,12,5,0
4,12,6,0
4,12,7,0.042897
4,12,8,0.224473
4,12,9,0.446322
4,12,10,0.620189
4,12,11,0.751744
4,12,12,0.826232
4,12,13,0.833333
4,12,14,0.804452
4,12,15,0.714415
4,12,16,0.572732
4,12,17,0.386783
4,12,18,0.172363
4,12,19,0.026291
4,12,20,0
4,12,21,0
4,12,22,0
4,12,23,0
4,13,0,0
4,13,1,0
4,13,2,0
4,13,3,0
4,13,4,0
4,13,5,0
4,13,6,0
4,13,7,0.045117
4,13,8,0.214626
4,13,9,0.418363
4,13,10,0.584666
4,13,11,0.7067
4,13,12,0.771035
4,13,13,0.786445
4,13,14,0.755133
4,13,15,0.684341
4,13,16,0.552861
4,13,17,0.380051
4,13,18,0.174043
4,13,19,0.025533
4,13,20,0
4,13,21,0
4,13,22,0
4,13,23,0
4,14,0,0
4,14,1,0
4,14,2,0
4,14,3,0
4,14,4,0
4,14,5,0
4,14,6,0.00099
4,14,7,0.044176
4,14,8,0.229378
4,14,9,0.445416
4,14,10,0.61565
4,14,11,0.739602
4,14,12,0.813847
4,14,13,0.830929
4,14,14,0.79568
4,14,15,0.715321
4,14,16,0.574143
4,14,17,0.395674
4,14,18,0.180058
4,14,19,0.025259
4,14,20,0
4,14,21,0
4,14,22,0
4,14,23,0
4,15,0,0
4,15,1,0
4,15,2,0
4,15,3,0
4,15,4,0
4,15,5,0
4,15,6,0.001421
4,15,7,0.048396
4,15,8,0.219809
4,15,9,0.425767
4,15,10,0.594603
4,15,11,0.722319
4,15,12,0.797629
4,15,13,0.816316
4,15,14,0.781974
4,15,15,0.700099
4,15,16,0.550846
4,15,17,0.277051
4,15,18,0.164409
4,15,19,0.034982
4,15,20,0
4,15,21,0
4,15,22,0
4,15,23,0
4,16,0,0
4,16,1,0
4,16,2,0
4,16,3,0
4,16,4,0
4,16,5,0
4,16,6,0.001984
4,16,7,0.052995
4,16,8,0.212364
4,16,9,0.420258
4,16,10,0.597108
4,16,11,0.7291
4,16,12,0.639953
4,16,13,0.833333
4,16,14,0.801045
4,16,15,0.409831
4,16,16,0.58003
4,16,17,0.398147
4,16,18,0.183036
4,16,19,0.030255
4,16,20,0
4,16,21,0
4,16,22,0
4,16,23,0
4,17,0,0
4,17,1,0
4,17,2,0
4,17,3,0
4,17,4,0
4,17,5,0
4,17,6,0.002641
4,17,7,0.056878
4,17,8,0.245175
4,17,9,0.468308
4,17,10,0.647945
4,17,11,0.783114
4,17,12,0.833333
4,17,13,0.833333
4,17,14,0.629751
4,17,15,0.618446
4,17,16,0.604705
4,17,17,0.418612
4,17,18,0.186096
4,17,19,0.0277
4,17,20,0
4,17,21,0
4,17,22,0
4,17,23,0
4,18,0,0
4,18,1,0
4,18,2,0
4,18,3,0
4,18,4,0
4,18,5,0
4,18,6,0
4,18,7,0.007251
4,18,8,0.022236
4,18,9,0.03781
4,18,10,0.033809
4,18,11,0.04271
4,18,12,0.186127
4,18,13,0.168391
4,18,14,0.156637
4,18,15,0.104904
4,18,16,0.206486
4,18,17,0.135544
4,18,18,0.032478
4,18,19,0.029143
4,18,20,0
4,18,21,0
4,18,22,0
4,18,23,0
4,19,0,0
4,19,1,0
4,19,2,0
4,19,3,0
4,19,4,0
4,19,5,0
4,19,6,0
4,19,7,0.021553
4,19,8,0.06712
4,19,9,0.06822
4,19,10,0.094151
4,19,11,0.106349
4,19,12,0.090798
4,19,13,0.11325
4,19,14,0.091554
4,19,15,0.083539
4,19,16,0.099791
4,19,17,0.016554
4,19,18,0.011786
4,19,19,0.030361
4,19,20,0
4,19,21,0
4,19,22,0
4,19,23,0
4,20,0,0
4,20,1,0
4,20,2,0
4,20,3,0
4,20,4,0
4,20,5,0
4,20,6,0
4,20,7,0.001047
4,20,8,0.010483
4,20,9,0.01172
4,20,10,0.048351
4,20,11,0.05562
4,20,12,0.070404
4,20,13,0.044617
4,20,14,0.103286
4,20,15,0.248481
4,20,16,0.08893
4,20,17,0.044251
4,20,18,0.004976
4,20,19,0.030855
4,20,20,0
4,20,21,0
4,20,22,0
4,20,23,0
4,21,0,0
4,21,1,0
4,21,2,0
4,21,3,0
4,21,4,0
4,21,5,0
4,21,6,0
4,21,7,0.008252
4,21,8,0.011734
4,21,9,0.0191
4,21,10,0.026392
4,21,11,0.014728
4,21,12,0.037185
4,21,13,0.035782
4,21,14,0.133413
4,21,15,0.077271
4,21,16,0.039457
4,21,17,0.067103
4,21,18,0.178256
4,21,19,0.028014
4,21,20,0
4,21,21,0
4,21,22,0
4,21,23,0
4,22,0,0
4,22,1,0
4,22,2,0
4,22,3,0
4,22,4,0
4,22,5,0
4,22,6,0.009758
4,22,7,0.070238
4,22,8,0.226177
4,22,9,0.415754
4,22,10,0.281601
4,22,11,0.284841
4,22,12,0.430549
4,22,13,0.616928
4,22,14,0.559989
4,22,15,0.678574
4,22,16,0.388335
4,22,17,0.029456
4,22,18,0.151967
4,22,19,0.005289
4,22,20,0
4,22,21,0
4,22,22,0
4,22,23,0
4,23,0,0
4,23,1,0
4,23,2,0
4,23,3,0
4,23,4,0
4,23,5,0
4,23,6,0.003823
4,23,7,0.031934
4,23,8,0.052396
4,23,9,0.239445
4,23,10,0.123056
4,23,11,0.083963
4,23,12,0.203472
4,23,13,0.092652
4,23,14,0.159918
4,23,15,0.086934
4,23,16,0.059093
4,23,17,0.095699
4,23,18,0.183226
4,23,19,0.040717
4,23,20,0.003043
4,23,21,0
4,23,22,0
4,23,23,0
4,24,0,0
4,24,1,0
4,24,2,0
4,24,3,0
4,24,4,0
4,24,5,0
4,24,6,0.012111
4,24,7,0.070589
4,24,8,0.260639
4,24,9,0.462442
4,24,10,0.614827
4,24,11,0.725718
4,24,12,0.626069
4,24,13,0.650011
4,24,14,0.774036
4,24,15,0.692991
4,24,16,0.565271
4,24,17,0.361523
4,24,18,0.179665
4,24,19,0.034517
4,24,20,0.004449
4,24,21,0
4,24,22,0
4,24,23,0
4,25,0,0
4,25,1,0
4,25,2,0
4,25,3,0
4,25,4,0
4,25,5,0
4,25,6,0.01248
4,25,7,0.069428
4,25,8,0.251143
4,25,9,0.443787
4,25,10,0.35675
4,25,11,0.495901
4,25,12,0.611421
4,25,13,0.511507
4,25,14,0.667572
4,25,15,0.584591
4,25,16,0.436192
4,25,17,0.302213
4,25,18,0.106289
4,25,19,0.033649
4,25,20,0.00056
4,25,21,0
4,25,22,0
4,25,23,0
4,26,0,0
4,26,1,0
4,26,2,0
4,26,3,0
4,26,4,0
4,26,5,0
4,26,6,0.014224
4,26,7,0.011359
4,26,8,0.137318
4,26,9,0.302145
4,26,10,0.370733
4,26,11,0.359082
4,26,12,0.094299
4,26,13,0.313162
4,26,14,0.577541
4,26,15,0.554516
4,26,16,0.348955
4,26,17,0.290843
4,26,18,0.176865
4,26,19,0.040463
4,26,20,0.005316
4,26,21,0
4,26,22,0
4,26,23,0
4,27,0,0
4,27,1,0
4,27,2,0
4,27,3,0
4,27,4,0
4,27,5,0
4,27,6,0
4,27,7,0.005467
4,27,8,0.190284
4,27,9,0.167523
4,27,10,0.335116
4,27,11,0.654155
4,27,12,0.741281
4,27,13,0.585566
4,27,14,0.660839
4,27,15,0.519662
4,27,16,0.463834
4,27,17,0.309179
4,27,18,0.20688
4,27,19,0.037368
4,27,20,0.002151
4,27,21,0
4,27,22,0
4,27,23,0
4,28,0,0
4,28,1,0
4,28,2,0
4,28,3,0
4,28,4,0
4,28,5,0
4,28,6,0.01085
4,28,7,0.07464
4,28,8,0.241339
4,28,9,0.470089
4,28,10,0.602039
4,28,11,0.770694
4,28,12,0.833333
4,28,13,0.833333
4,28,14,0.828044
4,28,15,0.744844
4,28,16,0.611969
4,28,17,0.437665
4,28,18,0.221287
4,28,19,0.051753
4,28,20,0.008409
4,28,21,0
4,28,22,0
4,28,23,0
4,29,0,0
4,29,1,0
4,29,2,0
4,29,3,0
4,29,4,0
4,29,5,0
4,29,6,0.019971
4,29,7,0.06542
4,29,8,0.015964
4,29,9,0.140403
4,29,10,0.202132
4,29,11,0.023695
4,29,12,0.067249
4,29,13,0.281525
4,29,14,0.193008
4,29,15,0.748476
4,29,16,0.616349
4,29,17,0.441539
4,29,18,0.223139
4,29,19,0.045305
4,29,20,0.010557
4,29,21,0
4,29,22,0
4,29,23,0
4,30,0,0
4,30,1,0
4,30,2,0
4,30,3,0
4,30,4,0
4,30,5,0
4,30,6,0.021897
4,30,7,0.09291
4,30,8,0.290562
4,30,9,0.490808
4,30,10,0.646292
4,30,11,0.749891
4,30,12,0.808248
4,30,13,0.822611
4,30,14,0.792955
4,30,15,0.567738
4,30,16,0.485125
4,30,17,0.35975
4,30,18,0.171219
4,30,19,0.044877
4,30,20,0.008963
4,30,21,0
4,30,22,0
4,30,23,0
5,1,0,0
5,1,1,0
5,1,2,0
5,1,3,0
5,1,4,0
5,1,5,0
5,1,6,0.01894
5,1,7,0.062764
5,1,8,0.121689
5,1,9,0.41786
5,1,10,0.502541
5,1,11,0.503131
5,1,12,0.539831
5,1,13,0.55243
5,1,14,0.467023
5,1,15,0.443981
5,1,16,0.398219
5,1,17,0.271494
5,1,18,0.096824
5,1,19,0.037303
5,1,20,0.000061
5,1,21,0
5,1,22,0
5,1,23,0
5,2,0,0
5,2,1,0
5,2,2,0
5,2,3,0
5,2,4,0
5,2,5,0
5,2,6,0.020266
5,2,7,0.014578
5,2,8,0.013853
5,2,9,0.278105
5,2,10,0.508613
5,2,11,0.633146
5,2,12,0.675965
5,2,13,0.468264
5,2,14,0.532973
5,2,15,0.52573
5,2,16,0.554304
5,2,17,0.392925
5,2,18,0.197582
5,2,19,0.044401
5,2,20,0.010637
5,2,21,0
5,2,22,0
5,2,23,0
5,3,0,0
5,3,1,0
5,3,2,0
5,3,3,0
5,3,4,0
5,3,5,0
5,3,6,0.020749
5,3,7,0.073282
5,3,8,0.207937
5,3,9,0.452357
5,3,10,0.562127
5,3,11,0.700005
5,3,12,0.739624
5,3,13,0.659654
5,3,14,0.707216
5,3,15,0.542256
5,3,16,0.42856
5,3,17,0.286141
5,3,18,0.163104
5,3,19,0.040622
5,3,20,0.012948
5,3,21,0
5,3,22,0
5,3,23,0
5,4,0,0
5,4,1,0
5,4,2,0
5,4,3,0
5,4,4,0
5,4,5,0
5,4,6,0.024479
5,4,7,0.068708
5,4,8,0.15034
5,4,9,0.412176
5,4,10,0.441426
5,4,11,0.190067
5,4,12,0.037285
5,4,13,0.044869
5,4,14,0.072394
5,4,15,0.100223
5,4,16,0.069763
5,4,17,0.067437
5,4,18,0.094396
5,4,19,0.046216
5,4,20,0.007675
5,4,21,0
5,4,22,0
5,4,23,0
5,5,0,0
5,5,1,0
5,5,2,0
5,5,3,0
5,5,4,0
5,5,5,0
5,5,6,0.029549
5,5,7,0.051648
5,5,8,0.184991
5,5,9,0.171112
5,5,10,0.348688
5,5,11,0.40343
5,5,12,0.109605
5,5,13,0.523544
5,5,14,0.385597
5,5,15,0.545291
5,5,16,0.209041
5,5,17,0.089483
5,5,18,0.175437
5,5,19,0.048838
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0
5,6,0,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0.071279
5,6,8,0.116061
5,6,9,0.198142
5,6,10,0.540937
5,6,11,0.403677
5,6,12,0.24943
5,6,13,0.265022
5,6,14,0.312917
5,6,15,0.503805
5,6,16,0.067757
5,6,17,0.068614
5,6,18,0.11408
5,6,19,0.034126
5,6,20,0.007892
5,6,21,0
5,6,22,0
5,6,23,0
5,7,0,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0.024137
5,7,7,0.052725
5,7,8,0.089282
