Month,Day,Hour,AC System Output (kW)
3,13,12,0.810622
3,13,13,0.810072
3,13,14,0.80464
3,13,15,0.76971
3,13,16,0.185208
3,13,17,0.008418
3,13,18,0.043309
3,13,19,0
3,13,20,0
3,13,21,0
3,13,22,0
3,13,23,0
3,14,0,0
3,14,1,0
3,14,2,0
3,14,3,0
3,14,4,0
3,14,5,0
3,14,6,0
3,14,7,0
3,14,8,0.258621
3,14,9,0.693054
3,14,10,0.833333
3,14,11,0.833333
3,14,12,0.833333
3,14,13,0.833333
3,14,14,0.833333
3,14,15,0.833333
3,14,16,0.800361
3,14,17,0.64896
3,14,18,0.266868
3,14,19,0
3,14,20,0
3,14,21,0
3,14,22,0
3,14,23,0
3,15,0,0
3,15,1,0
3,15,2,0
3,15,3,0
3,15,4,0
3,15,5,0
3,15,6,0
3,15,7,0
3,15,8,0.269894
3,15,9,0.662451
3,15,10,0.024377
3,15,11,0.813148
3,15,12,0.817232
3,15,13,0.817829
3,15,14,0.812066
3,15,15,0.044886
3,15,16,0.748452
3,15,17,0.611905
3,15,18,0.271289
3,15,19,0
3,15,20,0
3,15,21,0
3,15,22,0
3,15,23,0
3,16,0,0
3,16,1,0
3,16,2,0
3,16,3,0
3,16,4,0
3,16,5,0
3,16,6,0
3,16,7,0
3,16,8,0.250352
3,16,9,0.610589
3,16,10,0.741778
3,16,11,0.788568
3,16,12,0.799471
3,16,13,0.802673
3,16,14,0.806555
3,16,15,0.801427
3,16,16,0.761136
3,16,17,0.636992
3,16,18,0.293729
3,16,19,0
3,16,20,0
3,16,21,0
3,16,22,0
3,16,23,0
3,17,0,0
3,17,1,0
3,17,2,0
3,17,3,0
3,17,4,0
3,17,5,0
3,17,6,0
3,17,7,0
3,17,8,0.001568
3,17,9,0.595657
3,17,10,0.73402
3,17,11,0.787772
3,17,12,0.80544
3,17,13,0.81437
3,17,14,0.816342
3,17,15,0.805594
3,17,16,0.765412
3,17,17,0.642843
3,17,18,0.303436
3,17,19,0
3,17,20,0
3,17,21,0
3,17,22,0
3,17,23,0
3,18,0,0
3,18,1,0
3,18,2,0
3,18,3,0
3,18,4,0
3,18,5,0
3,18,6,0
3,18,7,0
3,18,8,0.038803
3,18,9,0.01699
3,18,10,0.010861
3,18,11,0.023356
3,18,12,0.093145
3,18,13,0.072007
3,18,14,0.167909
3,18,15,0.102053
3,18,16,0.102789
3,18,17,0.022411
3,18,18,0.000153
3,18,19,0
3,18,20,0
3,18,21,0
3,18,22,0
3,18,23,0
3,19,0,0
3,19,1,0
3,19,2,0
3,19,3,0
3,19,4,0
3,19,5,0
3,19,6,0
3,19,7,0
3,19,8,0.272602
3,19,9,0.609019
3,19,10,0.742138
3,19,11,0.787657
3,19,12,0.264809
3,19,13,0.134577
3,19,14,0.153865
3,19,15,0.780542
3,19,16,0.736187
3,19,17,0.620652
3,19,18,0.301184
3,19,19,0
3,19,20,0
3,19,21,0
3,19,22,0
3,19,23,0
3,20,0,0
3,20,1,0
3,20,2,0
3,20,3,0
3,20,4,0
3,20,5,0
3,20,6,0
3,20,7,0
3,20,8,0.000186
3,20,9,0.008194
3,20,10,0.0708
3,20,11,0.181538
3,20,12,0.266462
3,20,13,0.362033
3,20,14,0.275476
3,20,15,0.473087
3,20,16,0.164494
3,20,17,0.533428
3,20,18,0.18642
3,20,19,0
3,20,20,0
3,20,21,0
3,20,22,0
3,20,23,0
3,21,0,0
3,21,1,0
3,21,2,0
3,21,3,0
3,21,4,0
3,21,5,0
3,21,6,0
3,21,7,0
3,21,8,0.234499
3,21,9,0.420639
3,21,10,0.129303
3,21,11,0.741301
3,21,12,0.165097
3,21,13,0.221565
3,21,14,0.252984
3,21,15,0.112462
3,21,16,0.703006
3,21,17,0.574863
3,21,18,0.198119
3,21,19,0
3,21,20,0
3,21,21,0
3,21,22,0
3,21,23,0
3,22,0,0
3,22,1,0
3,22,2,0
3,22,3,0
3,22,4,0
3,22,5,0
3,22,6,0
3,22,7,0
3,22,8,0.311189
3,22,9,0.637245
3,22,10,0.750998
3,22,11,0.785172
3,22,12,0.791151
3,22,13,0.787959
3,22,14,0.784901
3,22,15,0.29233
3,22,16,0.720409
3,22,17,0.605806
3,22,18,0.007991
3,22,19,0
3,22,20,0
3,22,21,0
3,22,22,0
3,22,23,0
3,23,0,0
3,23,1,0
3,23,2,0
3,23,3,0
3,23,4,0
3,23,5,0
3,23,6,0
3,23,7,0
3,23,8,0.018823
3,23,9,0.043726
3,23,10,0.042186
3,23,11,0.180366
3,23,12,0.155971
3,23,13,0.223292
3,23,14,0.120332
3,23,15,0.309395
3,23,16,0.066917
3,23,17,0.139788
3,23,18,0.011209
3,23,19,0
3,23,20,0
3,23,21,0
3,23,22,0
3,23,23,0
3,24,0,0
3,24,1,0
3,24,2,0
3,24,3,0
3,24,4,0
3,24,5,0
3,24,6,0
3,24,7,0
3,24,8,0.271393
3,24,9,0.032725
3,24,10,0.080128
3,24,11,0.273948
3,24,12,0.382298
3,24,13,0.528497
3,24,14,0.46313
3,24,15,0.466565
3,24,16,0.563196
3,24,17,0.370898
3,24,18,0.327765
3,24,19,0
3,24,20,0
3,24,21,0
3,24,22,0
3,24,23,0
3,25,0,0
3,25,1,0
3,25,2,0
3,25,3,0
3,25,4,0
3,25,5,0
3,25,6,0
3,25,7,0
3,25,8,0.049074
3,25,9,0.574464
3,25,10,0.16093
3,25,11,0.397668
3,25,12,0.343829
3,25,13,0.188729
3,25,14,0.126196
3,25,15,0.126217
3,25,16,0.121753
3,25,17,0.5675
3,25,18,0.018595
3,25,19,0.001577
3,25,20,0
3,25,21,0
3,25,22,0
3,25,23,0
3,26,0,0
3,26,1,0
3,26,2,0
3,26,3,0
3,26,4,0
3,26,5,0
3,26,6,0
3,26,7,0
3,26,8,0.031973
3,26,9,0.618358
3,26,10,0.744632
3,26,11,0.796475
3,26,12,0.811743
3,26,13,0.818407
3,26,14,0.812279
3,26,15,0.69157
3,26,16,0.685719
3,26,17,0.586392
3,26,18,0.162641
3,26,19,0.000686
3,26,20,0
3,26,21,0
3,26,22,0
3,26,23,0
3,27,0,0
3,27,1,0
3,27,2,0
3,27,3,0
3,27,4,0
3,27,5,0
3,27,6,0
3,27,7,0
3,27,8,0.016896
3,27,9,0.375905
3,27,10,0.421328
3,27,11,0.784874
3,27,12,0.79163
3,27,13,0.799244
3,27,14,0.797195
3,27,15,0.772007
3,27,16,0.725362
3,27,17,0.611957
3,27,18,0.325991
3,27,19,0.008549
3,27,20,0
3,27,21,0
3,27,22,0
3,27,23,0
3,28,0,0
3,28,1,0
3,28,2,0
3,28,3,0
3,28,4,0
3,28,5,0
3,28,6,0
3,28,7,0.032198
3,28,8,0.001591
3,28,9,0.023372
3,28,10,0.241507
3,28,11,0.47721
3,28,12,0.833333
3,28,13,0.833333
3,28,14,0.833333
3,28,15,0.833333
3,28,16,0.790519
3,28,17,0.270214
3,28,18,0.346185
3,28,19,0.00892
3,28,20,0
3,28,21,0
3,28,22,0
3,28,23,0
3,29,0,0
3,29,1,0
3,29,2,0
3,29,3,0
3,29,4,0
3,29,5,0
3,29,6,0
3,29,7,0.037224
3,29,8,0.002362
3,29,9,0.02737
3,29,10,0.055777
3,29,11,0.114552
3,29,12,0.215728
3,29,13,0.308879
3,29,14,0.178994
3,29,15,0.13053
3,29,16,0.048828
3,29,17,0.327744
3,29,18,0.035485
3,29,19,0
3,29,20,0
3,29,21,0
3,29,22,0
3,29,23,0
3,30,0,0
3,30,1,0
3,30,2,0
3,30,3,0
3,30,4,0
3,30,5,0
3,30,6,0
3,30,7,0.046934
3,30,8,0.468514
3,30,9,0.224697
3,30,10,0.212212
3,30,11,0.123604
3,30,12,0.255768
3,30,13,0.160786
3,30,14,0.271885
3,30,15,0.281797
3,30,16,0.062206
3,30,17,0.746142
3,30,18,0.427852
3,30,19,0.035579
3,30,20,0
3,30,21,0
3,30,22,0
3,30,23,0
3,31,0,0
3,31,1,0
3,31,2,0
3,31,3,0
3,31,4,0
3,31,5,0
3,31,6,0
3,31,7,0
3,31,8,0.012672
3,31,9,0.02818
3,31,10,0.052185
3,31,11,0.07868
3,31,12,0.169163
3,31,13,0.301874
3,31,14,0.220443
3,31,15,0.833333
3,31,16,0.801424
3,31,17,0.713049
3,31,18,0.417879
3,31,19,0.036895
3,31,20,0
3,31,21,0
3,31,22,0
3,31,23,0
4,1,0,0
4,1,1,0
4,1,2,0
4,1,3,0
4,1,4,0
4,1,5,0
4,1,6,0
4,1,7,0.07527
4,1,8,0.47842
4,1,9,0.736097
4,1,10,0.805673
4,1,11,0.8265
4,1,12,0.827024
4,1,13,0.833147
4,1,14,0.823834
4,1,15,0.805513
4,1,16,0.771287
4,1,17,0.687748
4,1,18,0.407527
4,1,19,0.043634
4,1,20,0
4,1,21,0
4,1,22,0
4,1,23,0
4,2,0,0
4,2,1,0
4,2,2,0
4,2,3,0
4,2,4,0
4,2,5,0
4,2,6,0
4,2,7,0
4,2,8,0.00469
4,2,9,0.058948
4,2,10,0.790915
4,2,11,0.819168
4,2,12,0.140935
4,2,13,0.282764
4,2,14,0.182245
4,2,15,0.125966
4,2,16,0.098884
4,2,17,0.580807
4,2,18,0.001187
4,2,19,0
4,2,20,0
4,2,21,0
4,2,22,0
4,2,23,0
4,3,0,0
4,3,1,0
4,3,2,0
4,3,3,0
4,3,4,0
4,3,5,0
4,3,6,0
4,3,7,0.101061
4,3,8,0.528793
4,3,9,0.792061
4,3,10,0.833333
4,3,11,0.833333
4,3,12,0.833333
4,3,13,0.833333
4,3,14,0.833333
4,3,15,0.833333
4,3,16,0.829782
4,3,17,0.742987
4,3,18,0.445933
4,3,19,0.062602
4,3,20,0
4,3,21,0
4,3,22,0
4,3,23,0
4,4,0,0
4,4,1,0
4,4,2,0
4,4,3,0
4,4,4,0
4,4,5,0
4,4,6,0
4,4,7,0.00002
4,4,8,0.511189
4,4,9,0.760449
4,4,10,0.825954
4,4,11,0.833333
4,4,12,0.106923
4,4,13,0.044973
4,4,14,0.085609
4,4,15,0.026647
4,4,16,0.010595
4,4,17,0.004502
4,4,18,0.017935
4,4,19,0.001915
4,4,20,0
4,4,21,0
4,4,22,0
4,4,23,0
4,5,0,0
4,5,1,0
4,5,2,0
4,5,3,0
4,5,4,0
4,5,5,0
4,5,6,0
4,5,7,0
4,5,8,0.000234
4,5,9,0.013854
4,5,10,0.026106
4,5,11,0.049201
4,5,12,0.032299
4,5,13,0.065805
4,5,14,0.071351
4,5,15,0.038392
4,5,16,0.012854
4,5,17,0.009525
4,5,18,0.004441
4,5,19,0
4,5,20,0
4,5,21,0
4,5,22,0
4,5,23,0
4,6,0,0
4,6,1,0
4,6,2,0
4,6,3,0
4,6,4,0
4,6,5,0
4,6,6,0
4,6,7,0.101899
4,6,8,0
4,6,9,0.011447
4,6,10,0.0308
4,6,11,0.802383
4,6,12,0.810802
4,6,13,0.820195
4,6,14,0.822928
4,6,15,0.085468
4,6,16,0.018475
4,6,17,0.001589
4,6,18,0.004774
4,6,19,0.072574
4,6,20,0
4,6,21,0
4,6,22,0
4,6,23,0
4,7,0,0
4,7,1,0
4,7,2,0
4,7,3,0
4,7,4,0
4,7,5,0
4,7,6,0
4,7,7,0
4,7,8,0.031342
4,7,9,0.005365
4,7,10,0.010353
4,7,11,0.01509
4,7,12,0.787724
4,7,13,0.789931
4,7,14,0.791055
4,7,15,0.743911
4,7,16,0.703491
4,7,17,0.618749
4,7,18,0.147053
4,7,19,0.036715
4,7,20,0
4,7,21,0
4,7,22,0
4,7,23,0
4,8,0,0
4,8,1,0
4,8,2,0
4,8,3,0
4,8,4,0
4,8,5,0
4,8,6,0
4,8,7,0.110338
4,8,8,0.042335
4,8,9,0.017526
4,8,10,0.762274
4,8,11,0.802929
4,8,12,0.238203
4,8,13,0.257398
4,8,14,0.23221
4,8,15,0.790835
4,8,16,0.756807
4,8,17,0.043161
4,8,18,0.143691
4,8,19,0
4,8,20,0
4,8,21,0
4,8,22,0
4,8,23,0
4,9,0,0
4,9,1,0
4,9,2,0
4,9,3,0
4,9,4,0
4,9,5,0
4,9,6,0
4,9,7,0.001891
4,9,8,0.071418
4,9,9,0.690661
4,9,10,0.757878
4,9,11,0.243767
4,9,12,0.78847
4,9,13,0.782983
4,9,14,0.774695
4,9,15,0.767969
4,9,16,0.728226
4,9,17,0.642693
4,9,18,0.308136
4,9,19,0.076789
4,9,20,0
4,9,21,0
4,9,22,0
4,9,23,0
4,10,0,0
4,10,1,0
4,10,2,0
4,10,3,0
4,10,4,0
4,10,5,0
4,10,6,0
4,10,7,0.122273
4,10,8,0.468821
4,10,9,0.208036
4,10,10,0.379199
4,10,11,0.504515
4,10,12,0.796677
4,10,13,0.805285
4,10,14,0.60175
4,10,15,0.352151
4,10,16,0.623572
4,10,17,0.701236
4,10,18,0.419105
4,10,19,0.076349
4,10,20,0
4,10,21,0
4,10,22,0
4,10,23,0
4,11,0,0
4,11,1,0
4,11,2,0
4,11,3,0
4,11,4,0
4,11,5,0
4,11,6,0
4,11,7,0.148042
4,11,8,0.570352
4,11,9,0.778459
4,11,10,0.833333
4,11,11,0.833333
4,11,12,0.833333
4,11,13,0.833333
4,11,14,0.833333
4,11,15,0.833333
4,11,16,0.811664
4,11,17,0.733275
4,11,18,0.4614
4,11,19,0.088981
4,11,20,0
4,11,21,0
4,11,22,0
4,11,23,0
4,12,0,0
4,12,1,0
4,12,2,0
4,12,3,0
4,12,4,0
4,12,5,0
4,12,6,0
4,12,7,0.145857
4,12,8,0.546986
4,12,9,0.754121
4,12,10,0.816155
4,12,11,0.833333
4,12,12,0.833333
4,12,13,0.833333
4,12,14,0.833333
4,12,15,0.819067
4,12,16,0.78393
4,12,17,0.686791
4,12,18,0.4187
4,12,19,0.08968
4,12,20,0
4,12,21,0
4,12,22,0
4,12,23,0
4,13,0,0
4,13,1,0
4,13,2,0
4,13,3,0
4,13,4,0
4,13,5,0
4,13,6,0
4,13,7,0.141396
4,13,8,0.496005
4,13,9,0.687271
4,13,10,0.759491
4,13,11,0.786892
4,13,12,0.789309
4,13,13,0.786676
4,13,14,0.782233
4,13,15,0.782407
4,13,16,0.751764
4,13,17,0.670069
4,13,18,0.426631
4,13,19,0.091643
4,13,20,0
4,13,21,0
4,13,22,0
4,13,23,0
4,14,0,0
4,14,1,0
4,14,2,0
4,14,3,0
4,14,4,0
4,14,5,0
4,14,6,0.00009
4,14,7,0.160382
4,14,8,0.564032
4,14,9,0.747903
4,14,10,0.808706
4,14,11,0.827147
4,14,12,0.833333
4,14,13,0.831205
4,14,14,0.825545
4,14,15,0.822219
4,14,16,0.787975
4,14,17,0.710192
4,14,18,0.459013
4,14,19,0.096242
4,14,20,0
4,14,21,0
4,14,22,0
4,14,23,0
4,15,0,0
4,15,1,0
4,15,2,0
4,15,3,0
4,15,4,0
4,15,5,0
4,15,6,0.000443
4,15,7,0.148311
4,15,8,0.508098
4,15,9,0.699551
4,15,10,0.773156
4,15,11,0.80491
4,15,12,0.81655
4,15,13,0.816603
4,15,14,0.811181
4,15,15,0.80231
4,15,16,0.74683
4,15,17,0.455795
4,15,18,0.363528
4,15,19,0.088014
4,15,20,0
4,15,21,0
4,15,22,0
4,15,23,0
4,16,0,0
4,16,1,0
4,16,2,0
4,16,3,0
4,16,4,0
4,16,5,0
4,16,6,0.001079
4,16,7,0.144569
4,16,8,0.476215
4,16,9,0.686002
4,16,10,0.776033
4,16,11,0.812647
4,16,12,0.653219
4,16,13,0.833333
4,16,14,0.831463
4,16,15,0.446472
4,16,16,0.795293
4,16,17,0.708073
4,16,18,0.45102
4,16,19,0.10089
4,16,20,0
4,16,21,0
4,16,22,0
4,16,23,0
4,17,0,0
4,17,1,0
4,17,2,0
4,17,3,0
4,17,4,0
4,17,5,0
4,17,6,0.015853
4,17,7,0.1763
4,17,8,0.581573
4,17,9,0.776088
4,17,10,0.833333
4,17,11,0.833333
4,17,12,0.833333
4,17,13,0.833333
4,17,14,0.650021
4,17,15,0.703833
4,17,16,0.82775
4,17,17,0.742904
4,17,18,0.485041
4,17,19,0.10019
4,17,20,0
4,17,21,0
4,17,22,0
4,17,23,0
4,18,0,0
4,18,1,0
4,18,2,0
4,18,3,0
4,18,4,0
4,18,5,0
4,18,6,0
4,18,7,0.005067
4,18,8,0.017187
4,18,9,0.029828
4,18,10,0.027319
4,18,11,0.038975
4,18,12,0.184408
4,18,13,0.168356
4,18,14,0.153758
4,18,15,0.096054
4,18,16,0.217919
4,18,17,0.155995
4,18,18,0.025492
4,18,19,0.093895
4,18,20,0
4,18,21,0
4,18,22,0
4,18,23,0
4,19,0,0
4,19,1,0
4,19,2,0
4,19,3,0
4,19,4,0
4,19,5,0
4,19,6,0
4,19,7,0.016648
4,19,8,0.061146
4,19,9,0.056677
4,19,10,0.080474
4,19,11,0.099198
4,19,12,0.089255
4,19,13,0.113214
4,19,14,0.089037
4,19,15,0.075757
4,19,16,0.084664
4,19,17,0.012591
4,19,18,0.008727
4,19,19,0.038731
4,19,20,0
4,19,21,0
4,19,22,0
4,19,23,0
4,20,0,0
4,20,1,0
4,20,2,0
4,20,3,0
4,20,4,0
4,20,5,0
4,20,6,0
4,20,7,0.000064
4,20,8,0.007678
4,20,9,0.008687
4,20,10,0.039528
4,20,11,0.050956
4,20,12,0.069118
4,20,13,0.044598
4,20,14,0.10059
4,20,15,0.252145
4,20,16,0.074418
4,20,17,0.035058
4,20,18,0.00323
4,20,19,0.038966
4,20,20,0
4,20,21,0
4,20,22,0
4,20,23,0
4,21,0,0
4,21,1,0
4,21,2,0
4,21,3,0
4,21,4,0
4,21,5,0
4,21,6,0
4,21,7,0.005871
4,21,8,0.008686
4,21,9,0.01465
4,21,10,0.021239
4,21,11,0.013246
4,21,12,0.036444
4,21,13,0.035766
4,21,14,0.130486
4,21,15,0.069831
4,21,16,0.031159
4,21,17,0.056304
4,21,18,0.409571
4,21,19,0.026156
4,21,20,0
4,21,21,0
4,21,22,0
4,21,23,0
4,22,0,0
4,22,1,0
4,22,2,0
4,22,3,0
4,22,4,0
4,22,5,0
4,22,6,0.021496
4,22,7,0.161251
4,22,8,0.476317
4,22,9,0.650758
4,22,10,0.312212
4,22,11,0.289645
4,22,12,0.434916
4,22,13,0.617184
4,22,14,0.575601
4,22,15,0.773045
4,22,16,0.490466
4,22,17,0.023038
4,22,18,0.340853
4,22,19,0.003479
4,22,20,0
4,22,21,0
4,22,22,0
4,22,23,0
4,23,0,0
4,23,1,0
4,23,2,0
4,23,3,0
4,23,4,0
4,23,5,0
4,23,6,0.002306
4,23,7,0.027092
4,23,8,0.04387
4,23,9,0.319332
4,23,10,0.109211
4,23,11,0.07789
4,23,12,0.202011
4,23,13,0.092614
4,23,14,0.157132
4,23,15,0.079049
4,23,16,0.047419
4,23,17,0.086892
4,23,18,0.424885
4,23,19,0.11843
4,23,20,0.010615
4,23,21,0
4,23,22,0
4,23,23,0
4,24,0,0
4,24,1,0
4,24,2,0
4,24,3,0
4,24,4,0
4,24,5,0
4,24,6,0.044675
4,24,7,0.214625
4,24,8,0.602011
4,24,9,0.737418
4,24,10,0.780917
4,24,11,0.799108
4,24,12,0.637375
4,24,13,0.650322
4,24,14,0.802236
4,24,15,0.789395
4,24,16,0.76045
4,24,17,0.628274
4,24,18,0.448905
4,24,19,0.105108
4,24,20,0.004911
4,24,21,0
4,24,22,0
4,24,23,0
4,25,0,0
4,25,1,0
4,25,2,0
4,25,3,0
4,25,4,0
4,25,5,0
4,25,6,0.044963
4,25,7,0.212605
4,25,8,0.585601
4,25,9,0.711066
4,25,10,0.416938
4,25,11,0.532911
4,25,12,0.622225
4,25,13,0.511695
4,25,14,0.691
4,25,15,0.662098
4,25,16,0.566296
4,25,17,0.4933
4,25,18,0.171123
4,25,19,0.033047
4,25,20,0
4,25,21,0
4,25,22,0
4,25,23,0
4,26,0,0
4,26,1,0
4,26,2,0
4,26,3,0
4,26,4,0
4,26,5,0
4,26,6,0.018365
4,26,7,0.008378
4,26,8,0.220364
4,26,9,0.43503
4,26,10,0.436036
4,26,11,0.374804
4,26,12,0.092851
4,26,13,0.313186
4,26,14,0.59524
4,26,15,0.632007
4,26,16,0.44194
4,26,17,0.464396
4,26,18,0.416293
4,26,19,0.119139
4,26,20,0.011509
4,26,21,0
4,26,22,0
4,26,23,0
4,27,0,0
4,27,1,0
4,27,2,0
4,27,3,0
4,27,4,0
4,27,5,0
4,27,6,0
4,27,7,0.004653
4,27,8,0.37098
4,27,9,0.197083
4,27,10,0.393659
4,27,11,0.725773
4,27,12,0.757878
4,27,13,0.58588
4,27,14,0.686558
4,27,15,0.587808
4,27,16,0.621051
4,27,17,0.503797
4,27,18,0.490891
4,27,19,0.039968
4,27,20,0.001627
4,27,21,0
4,27,22,0
4,27,23,0
4,28,0,0
4,28,1,0
4,28,2,0
4,28,3,0
4,28,4,0
4,28,5,0
4,28,6,0.009591
4,28,7,0.222688
4,28,8,0.542389
4,28,9,0.767463
4,28,10,0.783376
4,28,11,0.833333
4,28,12,0.833333
4,28,13,0.833333
4,28,14,0.833333
4,28,15,0.833333
4,28,16,0.833333
4,28,17,0.761711
4,28,18,0.53069
4,28,19,0.151557
4,28,20,0.030017
4,28,21,0
4,28,22,0
4,28,23,0
4,29,0,0
4,29,1,0
4,29,2,0
4,29,3,0
4,29,4,0
4,29,5,0
4,29,6,0.058848
4,29,7,0.112333
4,29,8,0.014267
4,29,9,0.149181
4,29,10,0.215227
4,29,11,0.022712
4,29,12,0.066693
4,29,13,0.281576
4,29,14,0.192616
4,29,15,0.833333
4,29,16,0.833333
4,29,17,0.768984
4,29,18,0.536219
4,29,19,0.124729
4,29,20,0.035793
4,29,21,0
4,29,22,0
4,29,23,0
4,30,0,0
4,30,1,0
4,30,2,0
4,30,3,0
4,30,4,0
4,30,5,0
4,30,6,0.061944
4,30,7,0.262744
4,30,8,0.649036
4,30,9,0.773136
4,30,10,0.827245
4,30,11,0.828436
4,30,12,0.825102
4,30,13,0.823177
4,30,14,0.824458
4,30,15,0.639399
4,30,16,0.643753
4,30,17,0.602828
4,30,18,0.398266
4,30,19,0.09786
4,30,20,0.016945
4,30,21,0
4,30,22,0
4,30,23,0
5,1,0,0
5,1,1,0
5,1,2,0
5,1,3,0
5,1,4,0
5,1,5,0
5,1,6,0.05457
5,1,7,0.103455
5,1,8,0.164809
5,1,9,0.660979
5,1,10,0.623151
5,1,11,0.539035
5,1,12,0.547225
5,1,13,0.552687
5,1,14,0.477571
5,1,15,0.485016
5,1,16,0.500203
5,1,17,0.414776
5,1,18,0.128579
5,1,19,0.034988
5,1,20,0
5,1,21,0
5,1,22,0
5,1,23,0
5,2,0,0
5,2,1,0
5,2,2,0
5,2,3,0
5,2,4,0
5,2,5,0
5,2,6,0.019675
5,2,7,0.01092
5,2,8,0.010342
5,2,9,0.380833
5,2,10,0.630958
5,2,11,0.692727
5,2,12,0.688192
5,2,13,0.468425
5,2,14,0.547054
5,2,15,0.586415
5,2,16,0.746026
5,2,17,0.676097
5,2,18,0.476304
5,2,19,0.138077
5,2,20,0.037708
5,2,21,0
5,2,22,0
5,2,23,0
5,3,0,0
5,3,1,0
5,3,2,0
5,3,3,0
5,3,4,0
5,3,5,0
5,3,6,0.056839
5,3,7,0.158403
5,3,8,0.417748
5,3,9,0.704862
5,3,10,0.707257
5,3,11,0.767053
5,3,12,0.753321
5,3,13,0.660048
5,3,14,0.731913
5,3,15,0.606778
5,3,16,0.54835
5,3,17,0.442567
5,3,18,0.354465
5,3,19,0.124025
5,3,20,0.032001
5,3,21,0
5,3,22,0
5,3,23,0
5,4,0,0
5,4,1,0
5,4,2,0
5,4,3,0
5,4,4,0
5,4,5,0
5,4,6,0.041156
5,4,7,0.115768
5,4,8,0.235184
5,4,9,0.618446
5,4,10,0.526219
5,4,11,0.183831
5,4,12,0.036619
5,4,13,0.04484
5,4,14,0.07019
5,4,15,0.091469
5,4,16,0.056407
5,4,17,0.055527
5,4,18,0.115401
5,4,19,0.057374
5,4,20,0.005379
5,4,21,0
5,4,22,0
5,4,23,0
5,5,0,0
5,5,1,0
5,5,2,0
5,5,3,0
5,5,4,0
5,5,5,0
5,5,6,0.052048
5,5,7,0.047504
5,5,8,0.329781
5,5,9,0.185928
5,5,10,0.391572
5,5,11,0.420864
5,5,12,0.108102
5,5,13,0.523772
5,5,14,0.390691
5,5,15,0.606879
5,5,16,0.214251
5,5,17,0.076976
5,5,18,0.382998
5,5,19,0.062998
5,5,20,0
5,5,21,0
5,5,22,0
5,5,23,0
5,6,0,0
5,6,1,0
5,6,2,0
5,6,3,0
5,6,4,0
5,6,5,0
5,6,6,0
5,6,7,0.11559
5,6,8,0.141945
5,6,9,0.227335
5,6,10,0.657182
5,6,11,0.421443
5,6,12,0.249085
5,6,13,0.265012
5,6,14,0.314187
5,6,15,0.55436
5,6,16,0.054732
5,6,17,0.056584
5,6,18,0.160424
5,6,19,0.028592
5,6,20,0.005552
5,6,21,0
5,6,22,0
5,6,23,0
5,7,0,0
5,7,1,0
5,7,2,0
5,7,3,0
5,7,4,0
5,7,5,0
5,7,6,0.022486
5,7,7,0.048509
5,7,8,0.08371
5,7,9,0.281431
5,7,10,0.260065
5,7,11,0.270679
5,7,12,0.324908
5,7,13,0.215548
5,7,14,0.207742
5,7,15,0.167026
5,7,16,0.084057
5,7,17,0.058786
5,7,18,0.016295
5,7,19,0.077865
5,7,20,0
5,7,21,0
5,7,22,0
5,7,23,0
5,8,0,0
5,8,1,0
5,8,2,0
5,8,3,0
5,8,4,0
5,8,5,0
5,8,6,0.030466
5,8,7,0.094007
5,8,8,0.291375
5,8,9,0.122699
5,8,10,0.229967
5,8,11,0.439852
5,8,12,0.553369
5,8,13,0.544994
5,8,14,0.175007
5,8,15,0.187257
5,8,16,0.101738
5,8,17,0.055824
5,8,18,0.025894
5,8,19,0.006195
5,8,20,0
5,8,21,0
5,8,22,0
5,8,23,0
5,9,0,0
5,9,1,0
5,9,2,0
5,9,3,0
5,9,4,0
5,9,5,0
5,9,6,0.031194
5,9,7,0.004679
5,9,8,0.165488
5,9,9,0.031371
5,9,10,0.07702
5,9,11,0.078662
5,9,12,0.129819
5,9,13,0.10938
5,9,14,0.182324
5,9,15,0.158752
5,9,16,0.195253
5,9,17,0.089692
5,9,18,0.156427
5,9,19,0.000952
5,9,20,0.008325
5,9,21,0
5,9,22,0
5,9,23,0
5,10,0,0
5,10,1,0
5,10,2,0
5,10,3,0
5,10,4,0
5,10,5,0
5,10,6,0.043895
5,10,7,0.011286
5,10,8,0.048388
5,10,9,0.213706
5,10,10,0.222568
5,10,11,0.419087
5,10,12,0.206691
5,10,13,0.455431
5,10,14,0.409527
5,10,15,0.098149
5,10,16,0.100227
5,10,17,0.288373
5,10,18,0.440125
5,10,19,0.147196
5,10,20,0.049244
5,10,21,0
5,10,22,0
5,10,23,0
5,11,0,0
5,11,1,0
5,11,2,0
5,11,3,0
5,11,4,0
5,11,5,0.002676
5,11,6,0.053893
5,11,7,0.258013
5,11,8,0.572515
5,11,9,0.694745
5,11,10,0.752346
5,11,11,0.782569
5,11,12,0.305885
5,11,13,0.345049
5,11,14,0.114847
5,11,15,0.101027
5,11,16,0.345458
5,11,17,0.075026
5,11,18,0.455113
5,11,19,0.165467
5,11,20,0.024628
5,11,21,0
5,11,22,0
5,11,23,0
5,12,0,0
5,12,1,0
5,12,2,0
5,12,3,0
5,12,4,0
5,12,5,0.000783
5,12,6,0.061059
5,12,7,0.189437
5,12,8,0.425984
5,12,9,0.57701
5,12,10,0.227935
5,12,11,0.582346
5,12,12,0.520243
5,12,13,0.463939
5,12,14,0.545056
5,12,15,0.233435
5,12,16,0.569028
5,12,17,0.594192
5,12,18,0.414165
5,12,19,0.009
5,12,20,0.052325
5,12,21,0
